date,next_trading_day,speaker,Positive,Negative,Polarity,LM_pos_rate,LM_neg_rate,LM_net_polarity_per_token,fomc_hawk,fomc_dove,fomc_neutral,finbert_score,topic_confidence,topic_prob_6,topic_prob_0,topic_prob_1,topic_prob_4,topic_prob_3,topic_prob_2,topic_prob_5,topic_prob_14,topic_prob_15,topic_prob_10,unemployment,fed interest rate,day_of_week,month,year,pre_crisis,crisis,post_crisis,is_chair,is_vice_chair,n_tokens,finbert_label_encoded,target_SP500_1d,target_SP500_5d,target_RSL_1d,target_RSL_5d,target_DJIA_1d,target_DJIA_5d,target_NDQ_1d,target_NDQ_5d,class_SP500_1d,class_SP500_5d,class_RSL_1d,class_RSL_5d,class_DJIA_1d,class_DJIA_5d,class_NDQ_1d,class_NDQ_5d
2004-03-25,2004-03-26,Chairman Alan Greenspan,41,13,0.5185185089163239,0.0543766578249336,0.0172413793103448,0.0371352785145888,0.0001749311486491,9.745508577907458e-05,0.9997275471687316,0.78619384765625,0.0255333777752041,0.021245101049825,0.0233500125044094,0.1895106630034998,0.0336318935848098,0.0364578582790219,0.0349819351829065,0.0199492736107281,0.0269401254246496,0.0180745711374158,0.0185241956374888,5.8,1.0,3.0,3.0,2004.0,1,0,0,1,0,754,0,0.0114227457217055,0.0252247998461668,0.0130046309291779,0.0304586378132178,0.0190195237119848,0.0529253657327051,0.0182748587073164,0.0532884699566547,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
2004-03-25,2004-03-26,Chairman Alan Greenspan,41,13,0.5185185089163239,0.0543766578249336,0.0172413793103448,0.0371352785145888,0.0001749311486491,9.745508577907458e-05,0.9997275471687316,0.78619384765625,0.0255333777752041,0.021245101049825,0.0233500125044094,0.1895106630034998,0.0336318935848098,0.0364578582790219,0.0349819351829065,0.0199492736107281,0.0269401254246496,0.0180745711374158,0.0185241956374888,5.8,1.0,3.0,3.0,2004.0,1,0,0,1,0,754,0,0.0114227457217055,0.0252247998461668,0.0130046309291779,0.0304586378132178,0.0190195237119848,0.0529253657327051,0.0182748587073164,0.0532884699566547,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
2004-03-17,2004-03-18,Chairman Alan Greenspan,27,44,-0.2394366163459631,0.0301339285714285,0.0491071428571428,-0.0189732142857142,0.0008080204133875,0.0009324827697128,0.9982594847679138,0.6740206480026245,0.012197454094495,0.0223163583360887,0.0242555506894409,0.0845931812799123,0.064491452988001,0.0326437551675585,0.0897181846536904,0.0255830892087669,0.0289716459518784,0.0192550251951742,0.0225618311783073,5.8,1.0,2.0,3.0,2004.0,1,0,0,1,0,896,1,-0.0106044089095587,-0.0074749032024364,-0.0111732104857002,-0.0116989855933922,-0.0135353852967685,0.0057061199692932,-0.0066312725429325,-0.0052562154038056,Bearish,Neutral,Bearish,Bearish,Bearish,Neutral,Neutral,Neutral
2004-03-12,2004-03-15,Chairman Alan Greenspan,51,74,-0.183999998528,0.0462375339981867,0.0670897552130553,-0.0208522212148685,0.0012595783919095,0.00050323078176,0.998237133026123,0.6077770590782166,0.046493546472582,0.0091638184443164,0.0127012348789053,0.014616451537489,0.0101708356578608,0.0108065953483422,0.0081471148140777,0.009636267498355,0.010984786485449,0.0086670832167984,0.0088053818842367,5.8,1.0,4.0,3.0,2004.0,1,0,0,1,0,1103,-1,0.0080947408398297,-0.0037751227386115,0.0056224691870518,-0.0082300119518363,0.0051432998756947,-0.0132012119219706,-0.0005467811128303,-0.0140400772577274,Bullish,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
2004-03-02,2004-03-03,Governor Ben S. Bernanke,94,334,-0.5607476622412438,0.0353516359533659,0.125611132004513,-0.090259496051147,0.0002014149940805,0.0001808337838156,0.9996176958084106,0.8840144872665405,1.0,0.0387410463623259,0.0362819347711122,0.0225375890990604,0.0307513608669964,0.0191845355053883,0.0197133427056394,0.0244535496686713,0.0689575984726707,0.0289413348654508,0.0271646249341327,5.8,1.0,1.0,3.0,2004.0,1,0,0,0,0,2659,0,-0.0004824221963992,-0.0279635247150339,0.0033361126317948,-0.0235788936497307,0.0104154723702143,-0.0331425539722081,0.0119393855630573,-0.0275823536436693,Neutral,Bearish,Neutral,Bearish,Bullish,Bearish,Bullish,Bearish
2004-03-02,2004-03-03,Governor Ben S. Bernanke,94,334,-0.5607476622412438,0.0353516359533659,0.125611132004513,-0.090259496051147,0.0002014149940805,0.0001808337838156,0.9996176958084106,0.8840144872665405,1.0,0.0387410463623259,0.0362819347711122,0.0225375890990604,0.0307513608669964,0.0191845355053883,0.0197133427056394,0.0244535496686713,0.0689575984726707,0.0289413348654508,0.0271646249341327,5.8,1.0,1.0,3.0,2004.0,1,0,0,0,0,2659,0,-0.0004824221963992,-0.0279635247150339,0.0033361126317948,-0.0235788936497307,0.0104154723702143,-0.0331425539722081,0.0119393855630573,-0.0275823536436693,Neutral,Bearish,Neutral,Bearish,Bullish,Bearish,Bullish,Bearish
2004-03-02,2004-03-03,Chairman Alan Greenspan,40,126,-0.5180722860357091,0.022050716648291,0.0694597574421168,-0.0474090407938257,0.0002804719551932,0.0007058535702526,0.9990136623382568,0.7548857927322388,0.1396302305244228,6.199715754357077e-308,7.078234200170243e-308,2.5216993015881252e-308,4.814719027264681e-308,2.8281584154453502e-308,3.022081719097148e-308,1.7425726295457071e-307,5.020724707591725e-308,6.812010179897404e-308,1.0,5.8,1.0,1.0,3.0,2004.0,1,0,0,1,0,1814,0,-0.0004824221963992,-0.0279635247150339,0.0033361126317948,-0.0235788936497307,0.0104154723702143,-0.0331425539722081,0.0119393855630573,-0.0275823536436693,Neutral,Bearish,Neutral,Bearish,Bullish,Bearish,Bullish,Bearish
2004-03-02,2004-03-03,Chairman Alan Greenspan,40,126,-0.5180722860357091,0.022050716648291,0.0694597574421168,-0.0474090407938257,0.0002804719551932,0.0007058535702526,0.9990136623382568,0.7548857927322388,0.1396302305244228,6.199715754357077e-308,7.078234200170243e-308,2.5216993015881252e-308,4.814719027264681e-308,2.8281584154453502e-308,3.022081719097148e-308,1.7425726295457071e-307,5.020724707591725e-308,6.812010179897404e-308,1.0,5.8,1.0,1.0,3.0,2004.0,1,0,0,1,0,1814,0,-0.0004824221963992,-0.0279635247150339,0.0033361126317948,-0.0235788936497307,0.0104154723702143,-0.0331425539722081,0.0119393855630573,-0.0275823536436693,Neutral,Bearish,Neutral,Bearish,Bullish,Bearish,Bullish,Bearish
2004-03-01,2004-03-02,Governor Mark W. Olson,44,30,0.1891891866325785,0.0646108663729809,0.0440528634361233,0.0205580029368575,0.0016919665504246,0.0005462745903059,0.9977617263793944,0.6346263885498047,0.0142701930964314,0.0097213764225073,0.0107269102350091,0.6822372791273764,0.0194360502932109,0.0190128381812446,0.0227500446294833,0.0100644290382508,0.0121645028934531,0.0083978269822722,0.0091497139170478,5.8,1.0,0.0,3.0,2004.0,1,0,0,0,0,681,-1,0.0001538862123485,-0.0127008219681281,0.0016796220972447,-0.007414515457548,-0.0048397422140629,-0.0242665730243512,0.0004399041834991,-0.0086454596363644,Neutral,Bearish,Neutral,Neutral,Neutral,Bearish,Neutral,Neutral
2004-02-27,2004-03-01,Chairman Alan Greenspan,35,54,-0.2134831436687287,0.0346191889218595,0.0534124629080118,-0.0187932739861523,0.0002338615013286,0.000252222205745,0.999513864517212,0.6005893349647522,1.0,0.014982379417206,0.0229601716165638,0.0112657971236373,0.0216641874719681,0.0134111300013523,0.0127514285740535,0.0530555778302719,0.0159809521660988,0.0149640802258992,0.0284573917907138,5.6,1.01,4.0,2.0,2004.0,1,0,0,1,0,1011,0,-0.00811556905422,-0.0139218238927276,-0.0059430567327011,-0.0075867191653046,-0.0109232150856481,-0.0324741995141413,-0.0062377420697502,-0.0037998044477866,Bearish,Bearish,Bearish,Neutral,Bearish,Bearish,Neutral,Neutral
2004-02-27,2004-03-01,Chairman Alan Greenspan,35,54,-0.2134831436687287,0.0346191889218595,0.0534124629080118,-0.0187932739861523,0.0002338615013286,0.000252222205745,0.999513864517212,0.6005893349647522,1.0,0.014982379417206,0.0229601716165638,0.0112657971236373,0.0216641874719681,0.0134111300013523,0.0127514285740535,0.0530555778302719,0.0159809521660988,0.0149640802258992,0.0284573917907138,5.6,1.01,4.0,2.0,2004.0,1,0,0,1,0,1011,0,-0.00811556905422,-0.0139218238927276,-0.0059430567327011,-0.0075867191653046,-0.0109232150856481,-0.0324741995141413,-0.0062377420697502,-0.0037998044477866,Bearish,Bearish,Bearish,Neutral,Bearish,Bearish,Neutral,Neutral
2004-02-27,2004-03-01,Governor Mark W. Olson,37,44,-0.0864197520195092,0.0432242990654205,0.0514018691588785,-0.0081775700934579,0.0011020143283531,0.0002922579878941,0.9986057877540588,0.4520565867424011,0.2954323213049239,2.3877659874807044e-308,2.6318614958506115e-308,1.0,4.648327288263766e-308,4.637815250190941e-308,5.446495120636744e-308,2.4547317033943687e-308,2.985906147260981e-308,2.063170710988779e-308,2.235393775767172e-308,5.6,1.01,4.0,2.0,2004.0,1,0,0,0,0,856,1,-0.00811556905422,-0.0139218238927276,-0.0059430567327011,-0.0075867191653046,-0.0109232150856481,-0.0324741995141413,-0.0062377420697502,-0.0037998044477866,Bearish,Bearish,Bearish,Neutral,Bearish,Bearish,Neutral,Neutral
2004-02-27,2004-03-01,Governor Mark W. Olson,37,44,-0.0864197520195092,0.0432242990654205,0.0514018691588785,-0.0081775700934579,0.0011020143283531,0.0002922579878941,0.9986057877540588,0.4520565867424011,0.2954323213049239,2.3877659874807044e-308,2.6318614958506115e-308,1.0,4.648327288263766e-308,4.637815250190941e-308,5.446495120636744e-308,2.4547317033943687e-308,2.985906147260981e-308,2.063170710988779e-308,2.235393775767172e-308,5.6,1.01,4.0,2.0,2004.0,1,0,0,0,0,856,1,-0.00811556905422,-0.0139218238927276,-0.0059430567327011,-0.0075867191653046,-0.0109232150856481,-0.0324741995141413,-0.0062377420697502,-0.0037998044477866,Bearish,Bearish,Bearish,Neutral,Bearish,Bearish,Neutral,Neutral
2004-02-26,2004-02-27,Governor Ben S. Bernanke,149,86,0.268085105242191,0.0615194054500412,0.0355078447563996,0.0260115606936416,0.0001237256510648,0.0001088535427697,0.9997674822807312,0.8309600353240967,0.1478465688854303,0.0095963147047922,0.0086379860713931,0.0050317839383982,0.01200292131536,0.0047686029817532,0.0066138066260819,0.0107241125699257,0.0124099335027108,0.007728455241738,0.0113974047626822,5.6,1.01,3.0,2.0,2004.0,1,0,0,0,0,2422,0,0.008902157920504,0.0010988256617912,0.0096337186763941,0.0104110648202838,0.0129966303187627,0.001775041379028,0.0157285709595192,0.0238745483418223,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Bullish
2004-02-26,2004-02-27,Governor Ben S. Bernanke,149,86,0.268085105242191,0.0615194054500412,0.0355078447563996,0.0260115606936416,0.0001237256510648,0.0001088535427697,0.9997674822807312,0.8309600353240967,0.1478465688854303,0.0095963147047922,0.0086379860713931,0.0050317839383982,0.01200292131536,0.0047686029817532,0.0066138066260819,0.0107241125699257,0.0124099335027108,0.007728455241738,0.0113974047626822,5.6,1.01,3.0,2.0,2004.0,1,0,0,0,0,2422,0,0.008902157920504,0.0010988256617912,0.0096337186763941,0.0104110648202838,0.0129966303187627,0.001775041379028,0.0157285709595192,0.0238745483418223,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Bullish
2004-02-26,2004-02-27,Governor Ben S. Bernanke,149,86,0.268085105242191,0.0615194054500412,0.0355078447563996,0.0260115606936416,0.0001237256510648,0.0001088535427697,0.9997674822807312,0.8309600353240967,0.1478465688854303,0.0095963147047922,0.0086379860713931,0.0050317839383982,0.01200292131536,0.0047686029817532,0.0066138066260819,0.0107241125699257,0.0124099335027108,0.007728455241738,0.0113974047626822,5.6,1.01,3.0,2.0,2004.0,1,0,0,0,0,2422,0,0.008902157920504,0.0010988256617912,0.0096337186763941,0.0104110648202838,0.0129966303187627,0.001775041379028,0.0157285709595192,0.0238745483418223,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Bullish
2004-02-26,2004-02-27,Governor Susan S. Bies,64,94,-0.1898734165197885,0.0401757689893283,0.0590081607030759,-0.0188323917137476,0.4910997152328491,0.0050910473801195,0.5038092136383057,0.4062367975711822,0.2190231007876872,0.0327992468799058,0.3214711300037721,0.0190095665967268,0.0238832240622506,0.0221289548655514,0.0146866982835056,0.0319230627089064,0.0296896544972111,0.0358382363228959,0.0355337803353838,5.6,1.01,3.0,2.0,2004.0,1,0,0,0,0,1593,1,0.008902157920504,0.0010988256617912,0.0096337186763941,0.0104110648202838,0.0129966303187627,0.001775041379028,0.0157285709595192,0.0238745483418223,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Bullish
2004-02-26,2004-02-27,Governor Susan S. Bies,64,94,-0.1898734165197885,0.0401757689893283,0.0590081607030759,-0.0188323917137476,0.4910997152328491,0.0050910473801195,0.5038092136383057,0.4062367975711822,0.2190231007876872,0.0327992468799058,0.3214711300037721,0.0190095665967268,0.0238832240622506,0.0221289548655514,0.0146866982835056,0.0319230627089064,0.0296896544972111,0.0358382363228959,0.0355337803353838,5.6,1.01,3.0,2.0,2004.0,1,0,0,0,0,1593,1,0.008902157920504,0.0010988256617912,0.0096337186763941,0.0104110648202838,0.0129966303187627,0.001775041379028,0.0157285709595192,0.0238745483418223,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Bullish
2004-02-26,2004-02-27,Governor Susan S. Bies,64,94,-0.1898734165197885,0.0401757689893283,0.0590081607030759,-0.0188323917137476,0.4910997152328491,0.0050910473801195,0.5038092136383057,0.4062367975711822,0.2190231007876872,0.0327992468799058,0.3214711300037721,0.0190095665967268,0.0238832240622506,0.0221289548655514,0.0146866982835056,0.0319230627089064,0.0296896544972111,0.0358382363228959,0.0355337803353838,5.6,1.01,3.0,2.0,2004.0,1,0,0,0,0,1593,1,0.008902157920504,0.0010988256617912,0.0096337186763941,0.0104110648202838,0.0129966303187627,0.001775041379028,0.0157285709595192,0.0238745483418223,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Bullish
2004-02-25,2004-02-26,Governor Susan S. Bies,115,98,0.0798122061980647,0.0475010326311441,0.040479140850888,0.007021891780256,0.0002056363155134,5.8017387345898896e-05,0.9997363686561584,0.6522076725959778,1.0,1.8679933046637787e-308,1.805455697047052e-308,3.424922258182402e-308,4.399509622115568e-308,2.3969471281870074e-308,7.40129559076881e-308,2.0900241733916666e-308,2.2231108876255237e-308,1.63331452629242e-308,1.915900302856504e-308,5.6,1.01,2.0,2.0,2004.0,1,0,0,0,0,2421,0,0.0003572990114604,0.0007429345758834,2.6121900996289305e-05,0.0086993393717928,-0.0045696722547691,0.002863648057224,0.0029116778845661,0.0248690095151956,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish
2004-02-25,2004-02-26,Governor Susan S. Bies,115,98,0.0798122061980647,0.0475010326311441,0.040479140850888,0.007021891780256,0.0002056363155134,5.8017387345898896e-05,0.9997363686561584,0.6522076725959778,1.0,1.8679933046637787e-308,1.805455697047052e-308,3.424922258182402e-308,4.399509622115568e-308,2.3969471281870074e-308,7.40129559076881e-308,2.0900241733916666e-308,2.2231108876255237e-308,1.63331452629242e-308,1.915900302856504e-308,5.6,1.01,2.0,2.0,2004.0,1,0,0,0,0,2421,0,0.0003572990114604,0.0007429345758834,2.6121900996289305e-05,0.0086993393717928,-0.0045696722547691,0.002863648057224,0.0029116778845661,0.0248690095151956,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish
2004-02-25,2004-02-26,Governor Susan S. Bies,115,98,0.0798122061980647,0.0475010326311441,0.040479140850888,0.007021891780256,0.0002056363155134,5.8017387345898896e-05,0.9997363686561584,0.6522076725959778,1.0,1.8679933046637787e-308,1.805455697047052e-308,3.424922258182402e-308,4.399509622115568e-308,2.3969471281870074e-308,7.40129559076881e-308,2.0900241733916666e-308,2.2231108876255237e-308,1.63331452629242e-308,1.915900302856504e-308,5.6,1.01,2.0,2.0,2004.0,1,0,0,0,0,2421,0,0.0003572990114604,0.0007429345758834,2.6121900996289305e-05,0.0086993393717928,-0.0045696722547691,0.002863648057224,0.0029116778845661,0.0248690095151956,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish
2004-02-25,2004-02-26,Governor Susan S. Bies,115,98,0.0798122061980647,0.0475010326311441,0.040479140850888,0.007021891780256,0.0002056363155134,5.8017387345898896e-05,0.9997363686561584,0.6522076725959778,1.0,1.8679933046637787e-308,1.805455697047052e-308,3.424922258182402e-308,4.399509622115568e-308,2.3969471281870074e-308,7.40129559076881e-308,2.0900241733916666e-308,2.2231108876255237e-308,1.63331452629242e-308,1.915900302856504e-308,5.6,1.01,2.0,2.0,2004.0,1,0,0,0,0,2421,0,0.0003572990114604,0.0007429345758834,2.6121900996289305e-05,0.0086993393717928,-0.0045696722547691,0.002863648057224,0.0029116778845661,0.0248690095151956,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish
2004-02-25,2004-02-26,Governor Edward M. Gramlich,41,178,-0.6255707733992202,0.0242030696576151,0.1050767414403778,-0.0808736717827627,0.0221601631492376,0.0020148025359958,0.9758250713348388,0.8404858708381653,0.6943132099123807,0.0245980267234225,0.0418889800354955,0.013878344926696,0.0222724452072206,0.0161130545384134,0.0144411026715565,0.1437888057268353,0.0209503603339477,0.0289729517255007,0.0597439165799938,5.6,1.01,2.0,2.0,2004.0,1,0,0,0,0,1694,0,0.0003572990114604,0.0007429345758834,2.6121900996289305e-05,0.0086993393717928,-0.0045696722547691,0.002863648057224,0.0029116778845661,0.0248690095151956,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish
2004-02-25,2004-02-26,Governor Edward M. Gramlich,41,178,-0.6255707733992202,0.0242030696576151,0.1050767414403778,-0.0808736717827627,0.0221601631492376,0.0020148025359958,0.9758250713348388,0.8404858708381653,0.6943132099123807,0.0245980267234225,0.0418889800354955,0.013878344926696,0.0222724452072206,0.0161130545384134,0.0144411026715565,0.1437888057268353,0.0209503603339477,0.0289729517255007,0.0597439165799938,5.6,1.01,2.0,2.0,2004.0,1,0,0,0,0,1694,0,0.0003572990114604,0.0007429345758834,2.6121900996289305e-05,0.0086993393717928,-0.0045696722547691,0.002863648057224,0.0029116778845661,0.0248690095151956,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish
2004-02-25,2004-02-26,Governor Edward M. Gramlich,41,178,-0.6255707733992202,0.0242030696576151,0.1050767414403778,-0.0808736717827627,0.0221601631492376,0.0020148025359958,0.9758250713348388,0.8404858708381653,0.6943132099123807,0.0245980267234225,0.0418889800354955,0.013878344926696,0.0222724452072206,0.0161130545384134,0.0144411026715565,0.1437888057268353,0.0209503603339477,0.0289729517255007,0.0597439165799938,5.6,1.01,2.0,2.0,2004.0,1,0,0,0,0,1694,0,0.0003572990114604,0.0007429345758834,2.6121900996289305e-05,0.0086993393717928,-0.0045696722547691,0.002863648057224,0.0029116778845661,0.0248690095151956,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish
2004-02-25,2004-02-26,Governor Edward M. Gramlich,41,178,-0.6255707733992202,0.0242030696576151,0.1050767414403778,-0.0808736717827627,0.0221601631492376,0.0020148025359958,0.9758250713348388,0.8404858708381653,0.6943132099123807,0.0245980267234225,0.0418889800354955,0.013878344926696,0.0222724452072206,0.0161130545384134,0.0144411026715565,0.1437888057268353,0.0209503603339477,0.0289729517255007,0.0597439165799938,5.6,1.01,2.0,2.0,2004.0,1,0,0,0,0,1694,0,0.0003572990114604,0.0007429345758834,2.6121900996289305e-05,0.0086993393717928,-0.0045696722547691,0.002863648057224,0.0029116778845661,0.0248690095151956,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish
2004-02-23,2004-02-24,Chairman Alan Greenspan,25,50,-0.3333333288888889,0.0241779497098646,0.0483558994197292,-0.0241779497098646,0.0004365544882602,0.0002239691821159,0.9993394017219543,0.7061347365379333,0.0791403402043868,0.015435933695688,0.0212961481312736,0.0268375795239864,0.0317258600998384,0.5667217827912959,0.0175229059351894,0.0166970147786064,0.0168673436592001,0.0131961387279173,0.0150258486753893,5.6,1.01,0.0,2.0,2004.0,1,0,0,1,0,1034,0,0.0033360557702461,0.0023764406588081,0.0040208221145216,0.0087877253474147,0.0055879905626681,0.0076399039033944,0.0125377847611798,0.0335565820995274,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish,Bullish
2004-02-20,2004-02-23,Chairman Alan Greenspan,63,82,-0.1310344818549346,0.045985401459854,0.0598540145985401,-0.0138686131386861,0.0006504692137241,0.0001963989343494,0.9991531372070312,0.5335338115692139,0.1483763455555471,0.0088195314417508,0.0133316934690337,0.0124579706341202,0.0097683571434921,0.0089825972812277,0.0074441497868608,0.0099360678373449,0.0102142940573681,0.00855809571746,0.008933018491973,5.6,1.01,4.0,2.0,2004.0,1,0,0,1,0,1370,0,-0.0040764890280977,0.0064582454878849,-0.0016652419655953,0.013128932415676,-0.0011613671541417,0.017584963439368,0.002928766878998,0.0430901557317009,Neutral,Neutral,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish
2004-02-20,2004-02-23,Chairman Alan Greenspan,63,82,-0.1310344818549346,0.045985401459854,0.0598540145985401,-0.0138686131386861,0.0006504692137241,0.0001963989343494,0.9991531372070312,0.5335338115692139,0.1483763455555471,0.0088195314417508,0.0133316934690337,0.0124579706341202,0.0097683571434921,0.0089825972812277,0.0074441497868608,0.0099360678373449,0.0102142940573681,0.00855809571746,0.008933018491973,5.6,1.01,4.0,2.0,2004.0,1,0,0,1,0,1370,0,-0.0040764890280977,0.0064582454878849,-0.0016652419655953,0.013128932415676,-0.0011613671541417,0.017584963439368,0.002928766878998,0.0430901557317009,Neutral,Neutral,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish
2004-02-20,2004-02-23,Governor Ben S. Bernanke,155,298,-0.3156732884863724,0.0483016516048613,0.0928638205048301,-0.0445621688999688,0.0060093221254646,0.0015091988025233,0.9924814701080322,0.362971544265747,0.1620185363576689,0.0142072084238774,0.0232158005981064,0.0041266044894055,0.0061286956907495,0.0041690446076351,0.0040940637958454,0.0101278510042134,0.010284449246996,0.0368268930243619,0.0178531754575812,5.6,1.01,4.0,2.0,2004.0,1,0,0,0,0,3209,0,-0.0040764890280977,0.0064582454878849,-0.0016652419655953,0.013128932415676,-0.0011613671541417,0.017584963439368,0.002928766878998,0.0430901557317009,Neutral,Neutral,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish
2004-02-20,2004-02-23,Governor Ben S. Bernanke,155,298,-0.3156732884863724,0.0483016516048613,0.0928638205048301,-0.0445621688999688,0.0060093221254646,0.0015091988025233,0.9924814701080322,0.362971544265747,0.1620185363576689,0.0142072084238774,0.0232158005981064,0.0041266044894055,0.0061286956907495,0.0041690446076351,0.0040940637958454,0.0101278510042134,0.010284449246996,0.0368268930243619,0.0178531754575812,5.6,1.01,4.0,2.0,2004.0,1,0,0,0,0,3209,0,-0.0040764890280977,0.0064582454878849,-0.0016652419655953,0.013128932415676,-0.0011613671541417,0.017584963439368,0.002928766878998,0.0430901557317009,Neutral,Neutral,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish
2004-02-19,2004-02-20,Governor Susan S. Bies,97,127,-0.133928570830676,0.043381037567084,0.0567978533094812,-0.0134168157423971,0.0001477292826166,0.000102798192529,0.999749481678009,0.8690406084060669,0.781303162349378,0.0043596306307181,0.0042719920853985,0.0106668436245476,0.009576268986265,0.0057713989346887,0.0267331077189296,0.0047018709520467,0.0054747410113272,0.0038051728296215,0.0043125091319579,5.6,1.01,3.0,2.0,2004.0,1,0,0,0,0,2236,0,-0.0008861596593747,-0.0033063613774908,-0.0027270062818556,0.0007254163195092,-0.0123810646300584,-0.0079076788989835,-0.0167100694901271,0.0097776867456386,Neutral,Neutral,Neutral,Neutral,Bearish,Neutral,Bearish,Neutral
2004-02-04,2004-02-05,Governor Susan S. Bies,53,58,-0.0450450446392338,0.0310486233157586,0.0339777387229056,-0.002929115407147,0.0001935274485731,0.0001347318466287,0.9996716976165771,0.8062506914138794,0.0685713918566569,0.0040714583837963,0.0039840764563071,0.0090628658008043,0.008842035595562,0.0052878575937187,0.0227009303554731,0.0044655224778065,0.0050568518256613,0.0035782884725246,0.0040909381756019,5.6,1.01,2.0,2.0,2004.0,1,0,0,0,0,1707,0,0.0092877905935393,0.0189147316250014,0.0125555289117009,0.0208401813267536,0.023153055703083,0.0247844315797841,0.025511868977488,0.0407522261265071,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
2004-01-26,2004-01-27,Chairman Alan Greenspan,62,117,-0.3072625681158515,0.0419769803656059,0.0792146242383209,-0.0372376438727149,0.0043611996807157,0.0169915203005075,0.978647232055664,0.5753635764122009,0.167630068651616,0.0078434709669283,0.01453576365082,0.005570162785899,0.0130401507723343,0.0079524034602009,0.0052710839922644,0.0101331265607805,0.0077895416718859,0.0065766309107654,0.0091379972582078,5.7,1.0,0.0,1.0,2004.0,1,0,0,1,0,1477,-1,-0.0133412698427308,-0.0098719156361446,-0.0136096042085953,-0.0070101998941961,-0.0182066142291064,-0.0180222910519212,-0.0189189812808902,-0.0269166103064576,Bearish,Neutral,Bearish,Neutral,Bearish,Bearish,Bearish,Bearish
2004-01-03,2004-01-05,Governor Ben S. Bernanke,45,78,-0.268292680745588,0.0238853503184713,0.0414012738853503,-0.0175159235668789,0.0025061827618628,0.0638058185577392,0.9336880445480348,0.8922632932662964,0.0512768785026295,0.0326611455572573,0.0134307906010994,0.0044066132616066,0.0078012660529737,0.0046208352067429,0.0049364313765758,0.0094831994163481,0.0152359472168954,0.020778838890853,0.0177161316051759,5.7,1.0,5.0,1.0,2004.0,1,0,0,0,0,1884,0,-0.0005130994093984,-0.0055851889502467,0.0012921470656764,0.0044643740945778,0.0031271658370162,0.0288591754164748,0.0017050407217537,0.0247662716703938,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish,Neutral,Bullish
2004-01-03,2004-01-05,Governor Ben S. Bernanke,45,78,-0.268292680745588,0.0238853503184713,0.0414012738853503,-0.0175159235668789,0.0025061827618628,0.0638058185577392,0.9336880445480348,0.8922632932662964,0.0512768785026295,0.0326611455572573,0.0134307906010994,0.0044066132616066,0.0078012660529737,0.0046208352067429,0.0049364313765758,0.0094831994163481,0.0152359472168954,0.020778838890853,0.0177161316051759,5.7,1.0,5.0,1.0,2004.0,1,0,0,0,0,1884,0,-0.0005130994093984,-0.0055851889502467,0.0012921470656764,0.0044643740945778,0.0031271658370162,0.0288591754164748,0.0017050407217537,0.0247662716703938,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish,Neutral,Bullish
2004-01-03,2004-01-05,Governor Ben S. Bernanke,45,78,-0.268292680745588,0.0238853503184713,0.0414012738853503,-0.0175159235668789,0.0025061827618628,0.0638058185577392,0.9336880445480348,0.8922632932662964,0.0512768785026295,0.0326611455572573,0.0134307906010994,0.0044066132616066,0.0078012660529737,0.0046208352067429,0.0049364313765758,0.0094831994163481,0.0152359472168954,0.020778838890853,0.0177161316051759,5.7,1.0,5.0,1.0,2004.0,1,0,0,0,0,1884,0,-0.0005130994093984,-0.0055851889502467,0.0012921470656764,0.0044643740945778,0.0031271658370162,0.0288591754164748,0.0017050407217537,0.0247662716703938,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish,Neutral,Bullish
